type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.82  	6706.9959 	0.0       	6320.7427 	5000.0    	37431.28795637	26.6560254	47.85374182	-19744.5251154	-24759.45798893	-44503.98310433
lh        	0.0-0.83  	6334.385  	0.0       	6397.8249 	5000.0    	37431.28795637	26.77412847	47.91442414	-19917.12751789	-24899.34658937	-44816.47410726
lh        	0.0-0.84  	5961.7741 	0.0       	6474.9071 	5000.0    	37431.28795637	26.89344799	47.97435517	-20090.28024103	-25039.23518982	-45129.51543085
lh        	0.0-0.85  	5589.1632 	0.0       	6551.9893 	5000.0    	37431.28795637	27.01393282	48.03354851	-20263.97382881	-25179.12379026	-45443.09761907
lh        	0.0-0.86  	5216.5523 	0.0       	6629.0716 	5000.0    	37431.28795637	27.13553471	48.0920174	-20438.19909245	-25319.0123907	-45757.21148315
lh        	0.0-0.87  	4843.9415 	0.0       	6706.1538 	5000.0    	37431.28795637	27.25820803	48.14977481	-20612.94710009	-25458.90099115	-46071.84809124
lh        	0.0-0.88  	4471.3306 	0.0       	6783.236  	5000.0    	37431.28795637	27.38190966	48.20683338	-20788.20916674	-25598.78959159	-46386.99875833
lh        	0.0-0.89  	4098.7197 	0.0       	6860.3182 	5000.0    	37431.28795637	27.50659878	48.26320547	-20963.97684489	-25738.67819203	-46702.65503692
lh        	0.0-0.9   	3726.1088 	0.0       	6937.4005 	5000.0    	37431.28795637	27.6322367	48.31890316	-21140.24191559	-25878.56679248	-47018.80870806
lh        	0.0-0.91  	3353.4979 	0.0       	7014.4827 	5000.0    	37431.28795637	27.75878679	48.37393826	-21316.99637979	-26018.45539292	-47335.45177271
lh        	0.0-0.92  	2980.8871 	0.0       	7091.5649 	5000.0    	37431.28795637	27.88621425	48.42832228	-21494.23245027	-26158.34399336	-47652.57644363
lh        	0.0-0.93  	2608.2762 	0.0       	7168.6472 	5000.0    	37431.28795637	28.01448609	48.48206651	-21671.94254389	-26298.2325938	-47970.1751377
lh        	0.0-0.94  	2235.6653 	0.0       	7245.7294 	5000.0    	37431.28795637	28.14357093	48.53518197	-21850.11927414	-26438.12119425	-48288.24046839
lh        	0.0-0.95  	1863.0544 	0.0       	7322.8116 	5000.0    	37431.28795637	28.27343896	48.58767941	-22028.75544411	-26578.0097947	-48606.76523881
lh        	0.0-0.96  	1490.4435 	0.0       	7399.8938 	5000.0    	37431.28795637	28.40406181	48.63956939	-22207.84403977	-26717.89839513	-48925.74243491
lh        	0.0-0.97  	1117.8326 	0.0       	7476.9761 	5000.0    	37431.28795637	28.5354125	48.69086218	-22387.37822351	-26857.78699558	-49245.16521909
