type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.14 	31825.2358	0.01      	1071.7659 	5000.0    	5213.80934449	27.95073547	0         	-5371.12840214	1417.75845654	-3953.3699456
tm        	0.01-0.15 	31455.175 	0.01      	1148.3206 	5000.0    	5213.80934449	27.81867121	0         	-5429.16277784	1278.83354843	-4150.32922941
tm        	0.01-0.16 	31085.1141	0.01      	1224.8753 	5000.0    	5213.80934449	27.68660695	0         	-5492.73434558	1139.90803505	-4352.82631053
tm        	0.01-0.17 	30715.0532	0.01      	1301.43   	5000.0    	5213.80934449	27.55454269	0         	-5561.4372645	1000.98198366	-4560.45528084
tm        	0.01-0.18 	30344.9923	0.01      	1377.9847 	5000.0    	5213.80934449	27.42247844	0         	-5634.91108826	862.05545278	-4772.85563548
tm        	0.01-0.19 	29974.9314	0.01      	1454.5394 	5000.0    	5213.80934449	27.29041418	0         	-5712.83429111	723.12849344	-4989.70579768
tm        	0.01-0.2  	29604.8705	0.01      	1531.0942 	5000.0    	5213.80934449	27.15834992	0         	-5794.9188603	584.20115029	-5210.71771
tm        	0.01-0.21 	29234.8097	0.01      	1607.6489 	5000.0    	5213.80934449	27.02628567	0         	-5880.90576793	445.27346256	-5435.63230537
tm        	0.01-0.22 	28864.7488	0.01      	1684.2036 	5000.0    	5213.80934449	26.89422141	0.20790945	-5970.56116658	306.34546474	-5664.21570184
tm        	0.01-0.23 	28494.6879	0.01      	1760.7583 	5000.0    	5213.80934449	26.76215715	2.25452509	-6063.6731803	167.41718732	-5896.25599298
tm        	0.01-0.24 	28124.627 	0.01      	1837.313  	5000.0    	5213.80934449	26.6300929	4.55228088	-6160.04918644	28.48865727	-6131.56052917
tm        	0.01-0.25 	27754.5661	0.01      	1913.8677 	5000.0    	5213.80934449	26.49802864	6.6662162 	-6259.51350329	-110.44010146	-6369.95360475
