type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_CVaR    	O_CVaR    	T_CVaR    
tm        	35140.172 	0.0902    	0         	5106.90467225	5106.90467225	27.51395132	0         	-10037.05410356	-2212.17548117	-12249.22958473
tm        	35137.622 	0.0903    	0         	5106.90467225	5106.90467225	27.51147951	0         	-10036.0029432	-2212.71687348	-12248.71981668
tm        	35135.072 	0.0904    	0         	5106.90467225	5106.90467225	27.50900716	0         	-10034.9518697	-2213.25844633	-12248.21031602
tm        	35132.522 	0.0905    	0         	5106.90467225	5106.90467225	27.50653426	0         	-10033.90088337	-2213.80019948	-12247.70108285
tm        	35129.972 	0.0906    	0         	5106.90467225	5106.90467225	27.50406082	0         	-10032.84998454	-2214.34213272	-12247.19211726
tm        	35127.422 	0.0907    	0         	5106.90467225	5106.90467225	27.50158683	0         	-10031.79917353	-2214.88424583	-12246.68341937
tm        	35124.872 	0.0908    	0         	5106.90467225	5106.90467225	27.49911231	0         	-10030.74845068	-2215.42653859	-12246.17498927
tm        	35122.322 	0.0909    	0         	5106.90467225	5106.90467225	27.49663723	0         	-10029.69781632	-2215.96901077	-12245.66682709
tm        	35119.772 	0.091     	0         	5106.90467225	5106.90467225	27.49416162	0         	-10028.64727077	-2216.51166217	-12245.15893294
tm        	35117.222 	0.0911    	0         	5106.90467225	5106.90467225	27.49168545	0         	-10027.59681438	-2217.05449255	-12244.65130693
tm        	35114.672 	0.0912    	0         	5106.90467225	5106.90467225	27.48920875	0         	-10026.54644748	-2217.5975017	-12244.14394917
tm        	35112.122 	0.0913    	0         	5106.90467225	5106.90467225	27.48673149	0         	-10025.49616592	-2218.1406894	-12243.63685533
tm        	35109.572 	0.0914    	0         	5106.90467225	5106.90467225	27.4842537	0         	-10024.44594237	-2218.68405544	-12243.12999781
tm        	35107.022 	0.0915    	0         	5106.90467225	5106.90467225	27.48177535	0         	-10023.39577228	-2219.2275996	-12242.62337188
tm        	35104.472 	0.0916    	0         	5106.90467225	5106.90467225	27.47929647	0         	-10022.34565587	-2219.77132166	-12242.11697753
tm        	35101.922 	0.0917    	0         	5106.90467225	5106.90467225	27.47681703	0         	-10021.29559333	-2220.31522142	-12241.61081475
tm        	35099.372 	0.0918    	0         	5106.90467225	5106.90467225	27.47433705	0         	-10020.24558488	-2220.85929865	-12241.10488353
tm        	35096.822 	0.0919    	0         	5106.90467225	5106.90467225	27.47185652	0         	-10019.19563073	-2221.40355313	-12240.59918387
tm        	35094.272 	0.092     	0         	5106.90467225	5106.90467225	27.46937545	0         	-10018.14573109	-2221.94798467	-12240.09371577
tm        	35091.722 	0.0921    	0         	5106.90467225	5106.90467225	27.46689383	0         	-10017.09588618	-2222.49259304	-12239.58847922
tm        	35089.172 	0.0922    	0         	5106.90467225	5106.90467225	27.46441166	0         	-10016.04609619	-2223.03737804	-12239.08347423
tm        	35086.622 	0.0923    	0         	5106.90467225	5106.90467225	27.46192895	0         	-10014.99636136	-2223.58233944	-12238.5787008
tm        	35084.072 	0.0924    	0         	5106.90467225	5106.90467225	27.45944569	0         	-10013.94668189	-2224.12747705	-12238.07415894
tm        	35081.522 	0.0925    	0         	5106.90467225	5106.90467225	27.45696188	0         	-10012.89705801	-2224.67279064	-12237.56984865
tm        	35078.972 	0.0926    	0         	5106.90467225	5106.90467225	27.45447753	0         	-10011.84748993	-2225.21828002	-12237.06576995
tm        	35076.422 	0.0927    	0         	5106.90467225	5106.90467225	27.45199263	0         	-10010.79797788	-2225.76394496	-12236.56192284
tm        	35073.872 	0.0928    	0         	5106.90467225	5106.90467225	27.44950717	0         	-10009.74852207	-2226.30978527	-12236.05830734
tm        	35071.322 	0.0929    	0         	5106.90467225	5106.90467225	27.44702118	0         	-10008.69912273	-2226.85580073	-12235.55492346
tm        	35068.772 	0.093     	0         	5106.90467225	5106.90467225	27.44453463	0         	-10007.64978008	-2227.40199114	-12235.05177122
tm        	35066.222 	0.0931    	0         	5106.90467225	5106.90467225	27.44204753	0         	-10006.60049436	-2227.94835629	-12234.54885065
tm        	35063.672 	0.0932    	0         	5106.90467225	5106.90467225	27.43955989	0         	-10005.55126578	-2228.49489597	-12234.04616175
tm        	35061.122 	0.0933    	0         	5106.90467225	5106.90467225	27.4370717	0         	-10004.50209458	-2229.04160998	-12233.54370456
tm        	35058.572 	0.0934    	0         	5106.90467225	5106.90467225	27.43458296	0         	-10003.45298098	-2229.58849812	-12233.0414791
tm        	35056.022 	0.0935    	0         	5106.90467225	5106.90467225	27.43209367	0         	-10002.40392523	-2230.13556017	-12232.5394854
tm        	35053.472 	0.0936    	0         	5106.90467225	5106.90467225	27.42960383	0         	-10001.35492755	-2230.68279593	-12232.03772348
tm        	35050.922 	0.0937    	0         	5106.90467225	5106.90467225	27.42711344	0         	-10000.30598818	-2231.23020521	-12231.53619339
tm        	35048.372 	0.0938    	0         	5106.90467225	5106.90467225	27.4246225	0         	-9999.25710736	-2231.77778779	-12231.03489515
tm        	35045.822 	0.0939    	0         	5106.90467225	5106.90467225	27.42213101	0         	-9998.20828532	-2232.32554348	-12230.53382879
tm        	35043.272 	0.094     	0         	5106.90467225	5106.90467225	27.41963897	0         	-9997.1595223	-2232.87347207	-12230.03299436
tm        	35040.722 	0.0941    	0         	5106.90467225	5106.90467225	27.41714638	0         	-9996.11081855	-2233.42157336	-12229.5323919
tm        	35038.172 	0.0942    	0         	5106.90467225	5106.90467225	27.41465324	0         	-9995.0621743	-2233.96984715	-12229.03202145
tm        	35035.622 	0.0943    	0         	5106.90467225	5106.90467225	27.41215956	0         	-9994.01358981	-2234.51829325	-12228.53188306
tm        	35033.072 	0.0944    	0         	5106.90467225	5106.90467225	27.40966531	0         	-9992.96506532	-2235.06691144	-12228.03197676
tm        	35030.522 	0.0945    	0         	5106.90467225	5106.90467225	27.40717052	0         	-9991.91660107	-2235.61570154	-12227.53230261
tm        	35027.972 	0.0946    	0         	5106.90467225	5106.90467225	27.40467518	0         	-9990.86819732	-2236.16466334	-12227.03286066
tm        	35025.422 	0.0947    	0         	5106.90467225	5106.90467225	27.40217929	0         	-9989.81985432	-2236.71379665	-12226.53365097
tm        	35022.872 	0.0948    	0         	5106.90467225	5106.90467225	27.39968284	0         	-9988.77157232	-2237.26310126	-12226.03467358
tm        	35020.322 	0.0949    	0         	5106.90467225	5106.90467225	27.39718585	0         	-9987.72335157	-2237.81257698	-12225.53592856
tm        	35017.772 	0.095     	0         	5106.90467225	5106.90467225	27.3946883	0         	-9986.67519234	-2238.36222362	-12225.03741596
tm        	35015.222 	0.0951    	0         	5106.90467225	5106.90467225	27.3921902	0         	-9985.62709487	-2238.91204098	-12224.53913586
tm        	35012.672 	0.0952    	0         	5106.90467225	5106.90467225	27.38969154	0         	-9984.57905943	-2239.46202887	-12224.0410883
tm        	35010.122 	0.0953    	0         	5106.90467225	5106.90467225	27.38719234	0         	-9983.53108629	-2240.01218708	-12223.54327337
tm        	35007.572 	0.0954    	0         	5106.90467225	5106.90467225	27.38469258	0         	-9982.4831757	-2240.56251542	-12223.04569112
tm        	35005.022 	0.0955    	0         	5106.90467225	5106.90467225	27.38219227	0         	-9981.43532793	-2241.11301371	-12222.54834163
tm        	35002.472 	0.0956    	0         	5106.90467225	5106.90467225	27.37969141	0         	-9980.38754324	-2241.66368174	-12222.05122498
tm        	34999.922 	0.0957    	0         	5106.90467225	5106.90467225	27.37718999	0         	-9979.33982191	-2242.21451932	-12221.55434123
tm        	34997.372 	0.0958    	0         	5106.90467225	5106.90467225	27.37468802	0         	-9978.29216421	-2242.76552627	-12221.05769048
tm        	34994.822 	0.0959    	0         	5106.90467225	5106.90467225	27.3721855	0         	-9977.2445704	-2243.31670239	-12220.56127279
tm        	34992.272 	0.096     	0         	5106.90467225	5106.90467225	27.36968242	0         	-9976.19704077	-2243.86804749	-12220.06508826
tm        	34989.722 	0.0961    	0         	5106.90467225	5106.90467225	27.36717879	0         	-9975.14957559	-2244.41956137	-12219.56913696
tm        	34987.172 	0.0962    	0         	5106.90467225	5106.90467225	27.36467461	0         	-9974.10217513	-2244.97124386	-12219.07341899
tm        	34984.622 	0.0963    	0         	5106.90467225	5106.90467225	27.36216987	0         	-9973.05483968	-2245.52309475	-12218.57793443
tm        	34982.072 	0.0964    	0         	5106.90467225	5106.90467225	27.35966457	0         	-9972.00756952	-2246.07511386	-12218.08268339
tm        	34979.522 	0.0965    	0         	5106.90467225	5106.90467225	27.35715873	0         	-9970.96036493	-2246.62730101	-12217.58766594
tm        	34976.972 	0.0966    	0         	5106.90467225	5106.90467225	27.35465232	0         	-9969.91322621	-2247.17965599	-12217.09288221
tm        	34974.422 	0.0967    	0         	5106.90467225	5106.90467225	27.35214537	0         	-9968.86615363	-2247.73217864	-12216.59833227
tm        	34971.872 	0.0968    	0         	5106.90467225	5106.90467225	27.34963785	0         	-9967.8191475	-2248.28486875	-12216.10401624
tm        	34969.322 	0.0969    	0         	5106.90467225	5106.90467225	27.34712979	0         	-9966.77220809	-2248.83772613	-12215.60993422
tm        	34966.772 	0.097     	0         	5106.90467225	5106.90467225	27.34462116	0         	-9965.72533571	-2249.39075062	-12215.11608633
tm        	34964.222 	0.0971    	0         	5106.90467225	5106.90467225	27.34211198	0         	-9964.67853065	-2249.94394201	-12214.62247266
tm        	34961.672 	0.0972    	0         	5106.90467225	5106.90467225	27.33960225	0         	-9963.63179321	-2250.49730013	-12214.12909334
tm        	34959.122 	0.0973    	0         	5106.90467225	5106.90467225	27.33709196	0         	-9962.58512369	-2251.05082479	-12213.63594848
tm        	34956.572 	0.0974    	0         	5106.90467225	5106.90467225	27.33458111	0         	-9961.53852239	-2251.6045158	-12213.14303819
tm        	34954.022 	0.0975    	0         	5106.90467225	5106.90467225	27.33206971	0         	-9960.49198962	-2252.15837299	-12212.65036261
tm        	34951.472 	0.0976    	0         	5106.90467225	5106.90467225	27.32955774	0         	-9959.44552569	-2252.71239616	-12212.15792185
tm        	34948.922 	0.0977    	0         	5106.90467225	5106.90467225	27.32704523	0         	-9958.39913091	-2253.26658514	-12211.66571605
tm        	34946.372 	0.0978    	0         	5106.90467225	5106.90467225	27.32453215	0         	-9957.35280558	-2253.82093974	-12211.17374532
tm        	34943.822 	0.0979    	0         	5106.90467225	5106.90467225	27.32201852	0         	-9956.30655002	-2254.37545979	-12210.68200981
tm        	34941.272 	0.098     	0         	5106.90467225	5106.90467225	27.31950433	0         	-9955.26036455	-2254.93014509	-12210.19050964
tm        	34938.722 	0.0981    	0         	5106.90467225	5106.90467225	27.31698959	0         	-9954.21424949	-2255.48499547	-12209.69924497
tm        	34936.172 	0.0982    	0         	5106.90467225	5106.90467225	27.31447428	0         	-9953.16820516	-2256.04001076	-12209.20821592
tm        	34933.622 	0.0983    	0         	5106.90467225	5106.90467225	27.31195842	0         	-9952.12223187	-2256.59519076	-12208.71742263
tm        	34931.072 	0.0984    	0         	5106.90467225	5106.90467225	27.309442 	0         	-9951.07632997	-2257.1505353	-12208.22686527
tm        	34928.522 	0.0985    	0         	5106.90467225	5106.90467225	27.30692502	0         	-9950.03049977	-2257.7060442	-12207.73654397
tm        	34925.972 	0.0986    	0         	5106.90467225	5106.90467225	27.30440749	0         	-9948.9847416	-2258.26171729	-12207.24645889
tm        	34923.422 	0.0987    	0         	5106.90467225	5106.90467225	27.30188939	0         	-9947.9390558	-2258.81755438	-12206.75661019
tm        	34920.872 	0.0988    	0         	5106.90467225	5106.90467225	27.29937074	0         	-9946.89344271	-2259.3735553	-12206.26699801
tm        	34918.322 	0.0989    	0         	5106.90467225	5106.90467225	27.29685152	0         	-9945.84790266	-2259.92971987	-12205.77762253
tm        	34915.772 	0.099     	0         	5106.90467225	5106.90467225	27.29433175	0         	-9944.80243599	-2260.48604791	-12205.2884839
tm        	34913.222 	0.0991    	0         	5106.90467225	5106.90467225	27.29181142	0         	-9943.75704305	-2261.04253925	-12204.7995823
tm        	34910.672 	0.0992    	0         	5106.90467225	5106.90467225	27.28929053	0         	-9942.71172419	-2261.59919371	-12204.31091789
tm        	34908.122 	0.0993    	0         	5106.90467225	5106.90467225	27.28676908	0         	-9941.66647974	-2262.15601112	-12203.82249086
tm        	34905.572 	0.0994    	0         	5106.90467225	5106.90467225	27.28424707	0         	-9940.62131006	-2262.7129913	-12203.33430136
tm        	34903.022 	0.0995    	0         	5106.90467225	5106.90467225	27.2817245	0         	-9939.57621551	-2263.27013407	-12202.84634959
tm        	34900.472 	0.0996    	0         	5106.90467225	5106.90467225	27.27920136	0         	-9938.53119645	-2263.82743927	-12202.35863572
tm        	34897.922 	0.0997    	0         	5106.90467225	5106.90467225	27.27667767	0         	-9937.48625322	-2264.38490672	-12201.87115995
tm        	34895.372 	0.0998    	0         	5106.90467225	5106.90467225	27.27415342	0         	-9936.4413862	-2264.94253625	-12201.38392245
tm        	34892.822 	0.0999    	0         	5106.90467225	5106.90467225	27.27162861	0         	-9935.39659575	-2265.50032768	-12200.89692343
tm        	34890.272 	0.1       	0         	5106.90467225	5106.90467225	27.26910323	0         	-9934.35188224	-2266.05828085	-12200.41016309
tm        	34887.722 	0.1001    	0         	5106.90467225	5106.90467225	27.2665773	0         	-9933.30724603	-2266.61639557	-12199.9236416
tm        	34885.172 	0.1002    	0         	5106.90467225	5106.90467225	27.2640508	0         	-9932.2626875	-2267.17467169	-12199.43735919
tm        	34882.622 	0.1003    	0         	5106.90467225	5106.90467225	27.26152374	0         	-9931.21820703	-2267.73310903	-12198.95131606
tm        	34880.072 	0.1004    	0         	5106.90467225	5106.90467225	27.25899612	0         	-9930.173805	-2268.29170741	-12198.46551241
tm        	34877.522 	0.1005    	0         	5106.90467225	5106.90467225	27.25646794	0         	-9929.12948178	-2268.85046668	-12197.97994846
tm        	34874.972 	0.1006    	0         	5106.90467225	5106.90467225	27.25393919	0         	-9928.08523778	-2269.40938665	-12197.49462443
tm        	34872.422 	0.1007    	0         	5106.90467225	5106.90467225	27.25140988	0         	-9927.04107336	-2269.96846717	-12197.00954053
tm        	34869.872 	0.1008    	0         	5106.90467225	5106.90467225	27.24888001	0         	-9925.99698893	-2270.52770806	-12196.52469698
tm        	34867.322 	0.1009    	0         	5106.90467225	5106.90467225	27.24634958	0         	-9924.95298487	-2271.08710915	-12196.04009402
