type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	SB_Risk%  	B_Risk%   	SO_Risk%  	O_Risk%   	SB_VaR    	B_VaR     	SO_VaR    	O_VaR     	T_VaR     
tm        	0.51-0.93 	1710.469  	0.51      	4701.0931 	5106.90467225	5106.90467225	18.55     	18.67742473	37.324    	37.16960555	-11445.13315975	-11460.00076469	-11804.69920802	-11851.99284539	-23311.99361007
tm        	0.51-0.94 	1466.1163 	0.51      	4751.6425 	5106.90467225	5106.90467225	19.235    	18.89293211	37.128    	37.38482958	-11548.14874602	-11580.5072055	-11974.01592428	-11935.0546577	-23515.5618632
tm        	0.51-0.95 	1221.7636 	0.51      	4802.1918 	5106.90467225	5106.90467225	19.257    	19.10845225	37.391    	37.59552257	-11749.45422713	-11701.34838295	-12103.72567747	-12018.18941821	-23719.53780116
tm        	0.51-0.96 	977.4109  	0.51      	4852.7412 	5106.90467225	5106.90467225	19.328    	19.32398469	37.743    	37.80182612	-11902.27384846	-11822.51819173	-12087.06914977	-12101.39592216	-23923.9141139
tm        	0.51-0.97 	733.0582  	0.51      	4903.2906 	5106.90467225	5106.90467225	19.594    	19.53952896	38.014    	38.003876 	-12036.4946279	-11944.01071127	-12241.67494023	-12184.67299746	-24128.68370874
tm        	0.51-0.98 	488.7054  	0.51      	4953.84   	5106.90467225	5106.90467225	19.767    	19.75508464	38.274    	38.20180241	-12091.1491125	-12065.82019791	-12270.19955243	-12268.01950345	-24333.83970135
tm        	0.51-0.99 	244.3527  	0.51      	5004.3894 	5106.90467225	5106.90467225	19.989    	19.97065129	38.19     	38.3957303	-12300.1077906	-12187.94107758	-12323.24168781	-12351.43432971	-24539.37540729
tm        	0.51-1.0  	0.0       	0.51      	5054.9388 	5106.90467225	5106.90467225	20.086    	20.18622854	38.704    	38.58577964	-12383.03674997	-12310.36793878	-12410.94704724	-12434.91639503	-24745.28433381
cp        	0.52-0.0  	24180.272 	0.52      	0.0       	5106.90467225	5106.90467225	9.507     	9.40824413	7.823     	7.79226847	-5797.45995919	-5789.36812372	-5424.37446395	-5422.84379185	-11212.21191557
tm        	0.52-0.01 	23938.4693	0.52      	50.0219   	5106.90467225	5106.90467225	8.984     	9.01925289	8.029     	7.95655621	-5684.25056691	-5722.10969083	-5422.17216602	-5441.43259285	-11163.54228368
tm        	0.52-0.02 	23696.6666	0.52      	100.0437  	5106.90467225	5106.90467225	8.557     	8.63136211	8.207     	8.12084394	-5640.98348717	-5655.80932358	-5470.30517993	-5460.02139385	-11115.83071744
tm        	0.52-0.03 	23454.8639	0.52      	150.0656  	5106.90467225	5106.90467225	8.381     	8.24485476	8.37      	8.28513168	-5599.87173631	-5590.58814751	-5479.62980212	-5478.61019486	-11069.19834237
tm        	0.52-0.04 	23213.0612	0.52      	200.0875  	5106.90467225	5106.90467225	7.744     	7.86012422	8.3       	8.44941942	-5517.0978947	-5526.59763016	-5501.31239037	-5497.19899587	-11023.79662603
tm        	0.52-0.05 	22971.2584	0.52      	250.1093  	5106.90467225	5106.90467225	7.457     	7.47773692	8.741     	8.61370715	-5481.06080099	-5464.0321989	-5530.00813499	-5515.78779687	-10979.81999577
tm        	0.52-0.06 	22729.4557	0.52      	300.1312  	5106.90467225	5106.90467225	7.079     	7.09854539	8.723     	8.77799489	-5397.22189235	-5403.14995085	-5520.89175001	-5534.60448904	-10937.75443988
tm        	0.52-0.07 	22487.653 	0.52      	350.1531  	5106.90467225	5106.90467225	6.834     	6.72391097	9.014     	8.94228263	-5352.20009138	-5344.30925086	-5556.64580149	-5560.15255706	-10904.46180792
tm        	0.52-0.08 	22245.8503	0.52      	400.1749  	5106.90467225	5106.90467225	6.463     	6.35619666	9.215     	9.10657036	-5286.23985106	-5288.04039024	-5595.07898928	-5593.34305727	-10881.38344751
tm        	0.52-0.09 	22004.0476	0.52      	450.1968  	5106.90467225	5106.90467225	5.942     	6.00007514	9.331     	9.2837854 	-5245.06043518	-5235.20931556	-5646.92619065	-5632.25491757	-10867.46423313
tm        	0.52-0.1  	21762.2448	0.52      	500.2187  	5106.90467225	5106.90467225	5.718     	5.66739373	9.643     	9.49753958	-5197.61389903	-5187.50786473	-5687.08266621	-5675.63622846	-10863.14409319
tm        	0.52-0.11 	21520.4421	0.52      	550.2405  	5106.90467225	5106.90467225	5.459     	5.42180636	9.834     	9.73892232	-5139.84401619	-5150.95987998	-5707.93936139	-5722.62240369	-10873.58228367
tm        	0.52-0.12 	21278.6394	0.52      	600.2624  	5106.90467225	5106.90467225	5.257     	5.24382798	10.002    	10.00102648	-5163.21532184	-5132.37107898	-5817.91718012	-5772.5892013	-10904.96028027
tm        	0.52-0.13 	21036.8367	0.52      	650.2843  	5106.90467225	5106.90467225	5.005     	5.0658496 	10.331    	10.27907018	-5098.86023198	-5113.78227797	-5812.90066007	-5825.0698044	-10938.85208237
